job,marital,education,loan,age,cons_price_idx,subscribe
blue_collar,married,professional_course,no,39,93.075,1
white_collar,married,school,no,36,93.994,0
self_employed,married,professional_course,no,53,93.2,0
unemployed,single,professional_course,no,22,92.431,1
blue_collar,married,school,no,28,94.465,0
white_collar,single,school,no,24,93.918,0
unemployed,married,professional_course,no,35,94.465,0
white_collar,married,school,no,60,93.444,0
white_collar,single,school,no,32,92.893,1
white_collar,divorced,professional_course,yes,50,92.893,1
white_collar,married,school,no,37,93.994,0
blue_collar,single,professional_course,no,28,93.918,0
blue_collar,single,school,no,32,93.444,0
blue_collar,married,school,no,50,93.918,0
blue_collar,married,school,no,53,92.379,1
white_collar,married,professional_course,no,45,92.469,1
self_employed,divorced,professional_course,no,37,93.994,0
blue_collar,married,professional_course,yes,39,93.918,0
unemployed,single,school,no,24,93.876,1
blue_collar,single,school,yes,38,92.893,1
white_collar,married,school,no,31,93.994,0
blue_collar,married,professional_course,no,54,93.444,0
retired,divorced,professional_course,no,60,93.075,1
white_collar,married,professional_course,yes,40,93.075,1
blue_collar,single,professional_course,no,40,93.075,1
white_collar,divorced,professional_course,no,33,92.963,1
retired,married,professional_course,no,56,94.027,1
unemployed,single,professional_course,yes,31,93.749,1
white_collar,married,school,no,33,92.893,1
blue_collar,divorced,professional_course,yes,51,93.444,0
blue_collar,married,professional_course,no,49,93.075,1
blue_collar,divorced,school,no,47,93.444,0
blue_collar,married,professional_course,no,47,93.918,0
blue_collar,married,professional_course,no,33,92.893,1
white_collar,single,professional_course,yes,47,94.215,1
white_collar,married,professional_course,no,35,93.749,1
blue_collar,married,professional_course,no,49,93.994,0
blue_collar,married,school,no,32,93.994,0
blue_collar,single,school,no,36,94.767,1
self_employed,divorced,school,no,46,92.379,1
retired,divorced,school,yes,88,92.843,1
blue_collar,married,professional_course,no,48,92.893,1
blue_collar,married,professional_course,no,28,92.893,1
blue_collar,married,professional_course,no,34,92.893,1
blue_collar,single,professional_course,no,27,93.918,0
white_collar,married,professional_course,no,31,93.444,0
white_collar,married,school,no,47,93.444,0
white_collar,married,professional_course,no,54,93.075,1
blue_collar,single,school,no,30,92.893,1
white_collar,married,professional_course,no,33,93.444,0
unemployed,married,school,no,59,93.918,0
white_collar,divorced,school,yes,34,93.075,1
retired,married,school,no,59,92.379,1
white_collar,married,school,yes,59,92.379,1
blue_collar,married,professional_course,no,30,93.994,0
white_collar,single,professional_course,no,27,93.369,1
retired,married,professional_course,no,68,94.215,1
blue_collar,married,professional_course,no,36,93.2,0
white_collar,married,professional_course,no,44,92.379,1
white_collar,married,professional_course,no,36,92.963,1
blue_collar,married,professional_course,no,54,92.649,1
self_employed,married,professional_course,no,52,93.994,0
white_collar,married,professional_course,no,31,92.201,1
self_employed,married,professional_course,yes,52,93.994,0
blue_collar,single,professional_course,no,35,94.215,1
unemployed,single,school,no,25,94.055,1
white_collar,married,school,no,44,93.444,0
white_collar,single,school,no,34,94.199,1
blue_collar,single,professional_course,no,38,93.075,1
blue_collar,married,professional_course,no,30,93.2,0
retired,single,professional_course,no,59,93.918,0
white_collar,single,professional_course,no,35,93.918,0
unemployed,single,school,no,26,92.893,1
blue_collar,married,professional_course,no,46,93.444,0
self_employed,divorced,professional_course,no,58,94.465,0
white_collar,divorced,school,no,28,93.994,0
white_collar,married,school,yes,24,93.994,0
white_collar,married,professional_course,no,45,93.444,0
white_collar,single,professional_course,no,35,92.893,1
blue_collar,divorced,professional_course,no,48,93.918,0
blue_collar,single,professional_course,no,34,94.027,1
retired,married,professional_course,no,56,92.649,1
blue_collar,married,school,no,38,93.994,0
retired,married,professional_course,no,40,93.994,0
white_collar,married,school,no,41,93.918,0
white_collar,divorced,school,no,49,93.918,0
white_collar,married,professional_course,yes,55,93.2,0
blue_collar,single,school,yes,43,92.893,1
white_collar,married,professional_course,yes,52,94.215,1
blue_collar,single,professional_course,yes,33,93.994,0
white_collar,married,professional_course,no,36,93.2,0
retired,married,school,no,81,92.379,1
blue_collar,married,school,no,34,94.767,1
self_employed,married,school,no,56,93.918,0
blue_collar,married,school,no,38,93.918,0
white_collar,single,school,no,36,92.893,1
unemployed,single,school,no,20,92.963,1
white_collar,married,professional_course,no,37,93.2,0
unemployed,single,school,no,19,93.075,1
white_collar,single,professional_course,no,32,93.444,0
white_collar,divorced,professional_course,no,53,93.994,0
self_employed,married,professional_course,no,44,92.963,1
blue_collar,single,professional_course,no,38,93.994,0
blue_collar,married,professional_course,no,45,94.465,0
blue_collar,married,school,no,37,93.918,0
blue_collar,married,school,yes,30,93.918,0
white_collar,single,professional_course,no,26,92.893,1
white_collar,single,professional_course,no,34,93.369,1
blue_collar,married,professional_course,no,24,93.918,0
white_collar,single,school,no,26,93.075,1
white_collar,single,school,no,32,93.2,0
blue_collar,married,school,no,41,94.465,0
blue_collar,married,school,no,28,94.465,0
unemployed,single,professional_course,no,36,92.963,1
white_collar,single,professional_course,no,36,93.444,0
blue_collar,married,school,no,39,93.918,0
white_collar,single,professional_course,yes,30,93.075,1
unemployed,single,professional_course,no,42,93.918,0
white_collar,married,school,no,29,92.963,1
retired,divorced,professional_course,no,61,93.075,1
self_employed,married,professional_course,no,48,93.075,1
self_employed,married,professional_course,no,41,92.893,1
blue_collar,single,professional_course,no,28,94.465,0
blue_collar,married,professional_course,no,31,93.2,0
white_collar,single,professional_course,no,26,92.893,1
self_employed,single,professional_course,no,30,93.075,1
blue_collar,married,professional_course,no,41,93.444,0
white_collar,married,professional_course,yes,30,93.918,0
blue_collar,married,professional_course,no,38,92.843,1
white_collar,married,professional_course,no,40,94.465,0
white_collar,single,school,no,22,93.075,1
white_collar,married,school,no,24,93.918,0
white_collar,married,professional_course,no,57,93.2,0
white_collar,married,professional_course,yes,50,92.201,1
blue_collar,married,school,no,36,94.465,0
blue_collar,single,professional_course,no,29,93.2,0
blue_collar,married,professional_course,no,55,93.2,0
white_collar,single,professional_course,no,28,92.379,1
blue_collar,married,school,no,31,93.994,0
self_employed,divorced,professional_course,no,37,93.918,0
blue_collar,married,professional_course,no,48,93.2,0
blue_collar,married,professional_course,no,38,93.994,0
white_collar,single,professional_course,no,33,92.893,1
blue_collar,married,professional_course,no,30,93.918,0
unemployed,single,professional_course,yes,25,92.963,1
blue_collar,married,school,no,39,93.444,0
blue_collar,married,school,no,47,93.444,0
blue_collar,married,school,yes,59,93.918,0
white_collar,single,school,yes,32,93.075,1
self_employed,married,professional_course,no,32,92.893,1
white_collar,divorced,professional_course,no,35,93.444,0
white_collar,married,school,no,46,93.075,1
white_collar,divorced,school,no,49,93.994,0
retired,married,professional_course,no,56,92.431,1
self_employed,married,professional_course,no,38,93.444,0
blue_collar,divorced,professional_course,no,55,94.465,0
blue_collar,married,school,no,37,93.994,0
blue_collar,married,school,no,56,94.465,0
unemployed,divorced,school,no,41,94.465,0
white_collar,married,professional_course,no,45,93.444,0
white_collar,married,professional_course,yes,35,93.994,0
blue_collar,single,professional_course,no,30,94.601,1
blue_collar,married,school,no,30,93.369,1
unemployed,single,school,no,21,92.843,1
white_collar,single,professional_course,no,29,94.465,0
unemployed,single,school,yes,19,94.199,1
blue_collar,divorced,professional_course,no,44,92.893,1
white_collar,single,professional_course,no,33,93.749,1
self_employed,single,professional_course,no,30,94.465,0
white_collar,married,professional_course,no,43,93.075,1
white_collar,married,professional_course,no,53,93.994,0
white_collar,divorced,professional_course,no,45,94.465,0
blue_collar,married,school,no,42,93.918,0
white_collar,married,professional_course,yes,54,92.201,1
blue_collar,single,school,yes,36,92.893,1
blue_collar,married,professional_course,yes,28,93.994,0
white_collar,married,professional_course,no,33,93.444,0
retired,married,professional_course,no,58,93.444,0
white_collar,single,professional_course,no,23,92.843,1
white_collar,married,professional_course,no,29,92.893,1
white_collar,single,professional_course,no,25,93.918,0
blue_collar,married,professional_course,no,31,92.963,1
unemployed,single,school,no,20,92.649,1
blue_collar,single,professional_course,yes,54,92.893,1
white_collar,married,professional_course,no,54,93.2,0
blue_collar,married,professional_course,no,44,92.379,1
blue_collar,single,professional_course,no,32,93.918,0
blue_collar,divorced,professional_course,no,39,93.444,0
blue_collar,married,professional_course,no,55,93.994,0
white_collar,married,school,no,40,93.2,0
self_employed,married,professional_course,no,48,93.2,0
blue_collar,married,school,no,38,92.893,1
self_employed,single,professional_course,no,31,92.201,1
unemployed,single,school,no,19,93.075,1
blue_collar,married,school,no,53,93.369,1
blue_collar,married,professional_course,no,33,92.893,1
white_collar,single,school,no,28,92.893,1
white_collar,single,school,no,29,93.749,1
white_collar,divorced,professional_course,no,38,93.749,1
white_collar,married,professional_course,no,46,94.199,1
white_collar,single,school,no,27,94.465,0
retired,married,school,no,58,93.2,0
blue_collar,married,professional_course,no,59,94.215,1
white_collar,single,professional_course,no,32,92.431,1
blue_collar,single,professional_course,no,36,92.893,1
retired,married,professional_course,no,68,94.215,1
blue_collar,married,professional_course,no,43,94.465,0
white_collar,married,professional_course,no,35,93.2,0
white_collar,married,school,no,37,93.994,0
blue_collar,single,professional_course,no,36,93.994,0
white_collar,married,professional_course,no,35,92.201,1
blue_collar,single,professional_course,no,24,92.963,1
self_employed,married,professional_course,no,47,93.444,0
white_collar,married,professional_course,no,33,93.369,1
white_collar,single,school,no,31,92.893,1
white_collar,single,professional_course,no,35,93.444,0
white_collar,married,school,no,35,92.843,1
white_collar,married,professional_course,no,39,93.994,0
blue_collar,single,professional_course,no,38,93.994,0
blue_collar,single,professional_course,no,25,92.893,1
white_collar,married,professional_course,no,38,93.075,1
blue_collar,married,professional_course,no,39,92.893,1
blue_collar,married,professional_course,no,49,93.444,0
white_collar,single,school,no,33,93.2,0
white_collar,single,professional_course,no,35,93.444,0
white_collar,single,professional_course,no,35,94.767,1
blue_collar,married,professional_course,no,35,93.918,0
blue_collar,married,school,no,31,92.893,1
blue_collar,married,professional_course,no,50,93.918,0
white_collar,married,school,no,38,93.075,1
white_collar,single,professional_course,no,52,92.963,1
white_collar,married,school,no,26,92.649,1
white_collar,married,school,no,59,93.918,0
white_collar,married,professional_course,no,33,93.918,0
